id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10291,Spacious Cottage in Mid-City!,31004,Jill,,Navarre,29.98666,-90.10928,Entire home/apt,300,2,123,2020-05-10,1.09,1,312
19091,Fully Furnished Cozy Apartment,72880,John,,Leonidas,29.96257,-90.11877,Entire home/apt,100,1,467,2020-01-04,3.78,1,54
26834,Maison Mandeville in the Marigny,114452,Rachel,,Marigny,29.96557,-90.05531,Entire home/apt,90,3,256,2020-03-19,2.12,1,39
66972,The Retreat in Lovely Bayou St John,329415,Geoff,,Bayou St. John,29.9759,-90.08144,Entire home/apt,123,2,211,2020-03-15,1.84,2,365
71624,Ravenwood Manor (Historic Bywater),367223,Susan,,St. Claude,29.96612,-90.03668,Entire home/apt,130,3,226,2020-03-09,1.99,1,358
74498,Maison Marais 1: Large Local Living,391462,Georgia,,St. Roch,29.97053,-90.05332,Entire home/apt,105,3,496,2020-03-09,4.41,3,326
76674,Luxury & history in the Big Easy #1,409545,Matt McShee,,Bywater,29.9619,-90.03589,Private room,99,3,191,2020-03-16,2.14,2,269
79536,FeelAtHomeInNO PrivateApt,428362,Miriam,,Seventh Ward,29.97872,-90.07405,Entire home/apt,99,2,505,2020-04-12,4.56,1,35
79542,Beautiful Room Uptown Home - License 17STR-10083,428397,James,,Marlyville - Fontainbleau,29.94481,-90.11201,Private room,80,3,36,2020-03-15,0.36,2,365
79609,Moon Over Mazant - Bywater's First and Finest!,428909,Stephen,,St. Claude,29.96448,-90.03667,Entire home/apt,62,3,360,2020-06-02,3.20,1,314
80869,"Frenchmen House ""Red Room""",437783,Joanne,,Marigny,29.96811,-90.05905,Private room,75,1,689,2020-03-18,6.14,3,177
84725,Historic UPTOWN NEW ORLEANS Resort,85132,Sanford,,Central City,29.93514,-90.08134,Private room,320,2,5,2016-01-01,0.05,8,365
89173,Marginy BnoB by Frenchman!,486093,Virginia,,Marigny,29.96364,-90.0591,Entire home/apt,130,3,394,2020-03-12,3.58,1,124
90806,Live Like a Local in Mid-City,485705,Tom,,Mid-City,29.97287,-90.10188,Entire home/apt,107,30,141,2020-01-04,1.33,1,365
100600,5 Star Historical Home-Monthly/Bikes Avail-Bywater,425706,Robert,,Bywater,29.96199,-90.04111,Entire home/apt,144,30,106,2019-11-10,0.96,2,180
162525,True NaWlins Flavor,776684,Leslie,,St. Claude,29.96549,-90.04323,Entire home/apt,120,2,338,2020-06-04,3.16,3,206
183207,"Frenchmen House ""Rose Room""",437783,Joanne,,Marigny,29.96811,-90.05905,Private room,75,1,684,2020-02-27,6.45,3,181
184478,Northside Bayou Quarters,884946,DJoseph,,Fillmore,30.01436,-90.0819,Private room,75,2,2,2020-02-26,0.56,1,364
204998,"2 Bed, 2.5 Bath Comfort near French Quarter",1006034,Gwendolyn,,Treme - Lafitte,29.96559,-90.06836,Entire home/apt,200,3,192,2020-03-15,1.82,3,180
205008,Muse Suite- Near French Quarter,1006034,Gwendolyn,,Treme - Lafitte,29.96519,-90.07015,Entire home/apt,210,3,276,2020-03-16,2.61,3,177
215840,The Pearl at Riverbend,1114187,Dan And Jo Anne,,Black Pearl,29.94009,-90.13306,Private room,125,2,76,2019-10-20,0.72,1,357
215991,Quintessentially New Orleans,1093198,Toni,,City Park,29.9808,-90.09517,Entire home/apt,227,2,198,2020-03-20,1.88,1,362
228560,La Boheme de Marigny - Historic Creole Cottage,1192986,Dayna,,Marigny,29.96524,-90.05901,Entire home/apt,468,2,71,2020-03-08,1.18,2,86
240258,Maison Marais 2,391462,Georgia,,St. Roch,29.97052,-90.05381,Entire home/apt,98,3,475,2020-03-18,4.52,3,346
252828,NOLA JAZZ FEST GETAWAY,1017442,Christy,,Fairgrounds,29.98248,-90.07914,Private room,64,2,142,2020-02-27,1.37,2,362
252881,Bywater Bungalow - Bikes & 4 Beds!,1275132,Jamie,,Bywater,29.96378,-90.0468,Entire home/apt,129,3,258,2020-03-15,2.52,1,332
259868,Authentic New Orleans Home,1363780,Deborah,,Treme - Lafitte,29.97243,-90.07597,Entire home/apt,125,2,105,2020-03-17,1.03,3,256
268566,Juke Joint Guest House -- Walk to French Quarter,1407735,Louis,,Marigny,29.96585,-90.05573,Entire home/apt,195,3,182,2020-03-21,1.78,1,355
277071,Historic Irish Channel Corner Grocery,1447895,Penny,,Irish Channel,29.92202,-90.0852,Private room,95,3,167,2020-02-23,1.63,1,37
295537,"Wander Magnolia-Lined Streets from a Serene, Creative Space",1526381,Tiffany,,East Riverside,29.92009,-90.09817,Entire home/apt,230,2,171,2020-03-09,1.84,1,242
301089,Jazz Fest/ Bayou St John/ MardiGras,1550862,Gray,,Bayou St. John,29.97693,-90.08907,Entire home/apt,65,30,38,2020-03-31,0.38,1,271
307767,Magazine St contemporary townhome (18STR-14210),1583439,Tm,,Irish Channel,29.92352,-90.08433,Entire home/apt,329,4,25,2020-02-22,0.33,1,83
314175,Bywater Getaway-Historical Art Pad Monthly,425706,Robert,,Bywater,29.96199,-90.04111,Entire home/apt,110,30,61,2019-11-14,0.60,2,365
314233,Historic pied-à-terre on Esplanade,1182408,Lauren,,Marigny,29.96601,-90.06081,Entire home/apt,175,30,80,2020-03-18,0.79,1,361
317793,"Algiers Point, New Orleans LA - Funky NOLA Digs",1631225,Seran,,Whitney,29.9498,-90.04541,Entire home/apt,70,30,10,2019-04-03,0.10,1,365
328691,The Burgundy Cottage - Marigny Triangle,1648273,Carolyn,,Marigny,29.96313,-90.0577,Entire home/apt,150,30,167,2019-05-18,1.66,1,0
345394,Stylish Home Walking Distance to French Quarter Free Bikes,1751871,Betsey,,Bywater,29.96376,-90.04536,Entire home/apt,120,4,419,2020-03-15,4.18,2,127
369715,Charming Shotgun Cottage Uptown,1863715,Lillian,,East Riverside,29.91972,-90.08744,Entire home/apt,55,30,124,2019-05-29,1.24,1,280
373034,Little Gem,1695097,Connie,,Marigny,29.96519,-90.06108,Entire home/apt,130,3,337,2020-03-15,3.36,1,350
393492,New Orleans Jazz Fest Getaway 2,1017442,Christy,,Fairgrounds,29.9852,-90.07642,Private room,65,2,42,2020-03-15,0.44,2,364
397105,"Garden District ""IRISH CHANNEL"" Home 2bd/2bath",1983929,Carrie And Cameron,,Irish Channel,29.91986,-90.08548,Entire home/apt,200,3,72,2020-02-09,0.73,1,0
405209,Tremé Creole Cottage 3 bed/3 bath,2019341,Historic Getaways,,Treme - Lafitte,29.96553,-90.06419,Entire home/apt,400,1,95,2020-05-25,1.48,20,170
406652,Near bustling Magazine St w/BIKES!,2026099,Conor,,St. Thomas Dev,29.9246,-90.07291,Entire home/apt,160,30,169,2020-02-10,1.72,1,269
413526,"my Studio in New Orleans
lic#17STR (Phone number hidden by Airbnb)",1340014,Susanna,,Fillmore,30.00786,-90.08133,Entire home/apt,39,3,82,2020-03-09,0.83,2,283
425878,Bayou St. John Cottage!!,1919429,Kristin,,Bayou St. John,29.97688,-90.08783,Entire home/apt,125,30,35,2020-02-24,0.46,1,365
427928,3 Blocks to Jazz Fest! Big Beautiful Best!Sleep 16,2103275,NOLA Festivals,,Fairgrounds,29.98083,-90.07569,Entire home/apt,650,2,146,2020-02-24,1.62,1,362
441125,Uptown home w/room to spread out!,2191889,Chris,,Audubon,29.9318,-90.11481,Entire home/apt,602,1,35,2020-03-16,0.36,2,207
443856,Private oasis in the Marigny,2204975,Kerrie,,Bywater,29.96474,-90.05117,Entire home/apt,115,2,409,2020-03-10,4.39,1,115
446318,Artistic Mansion,2216366,Angelo,,Central City,29.94184,-90.07346,Private room,95,1,325,2020-03-17,4.37,1,171
446478,"30 day minimum, long term rental only",2216025,Gregory,,Treme - Lafitte,29.96303,-90.0679,Entire home/apt,150,30,226,2017-06-11,2.40,1,364
458029,Oak Street Hangout...,2277128,Bonny And Paul,,Leonidas,29.94795,-90.13028,Entire home/apt,99,30,89,2018-04-26,0.94,1,365
474197,"Spacious, Historic Treme Home with Vintage Charm",2350989,Doby,,Treme - Lafitte,29.96759,-90.07017,Entire home/apt,350,1,35,2020-03-15,0.36,2,284
537726,1 Block to FQ and Frenchmen St -- Diamond Location,2641920,Jonathan,,Marigny,29.96393,-90.0583,Entire home/apt,650,3,52,2020-03-08,0.56,1,337
542247,The Cristo,2156820,J,,Broadmoor,29.94704,-90.09972,Entire home/apt,153,2,122,2020-03-15,1.30,5,0
548223,Creole Cottage in historic Treme Master Bedroom,226422,Rick & Avery,,Seventh Ward,29.97197,-90.07082,Private room,75,2,554,2020-05-24,5.72,2,45
561833,Half of The Okra Inn: On Canal Streetcar Line,2707644,Lindsay,,Mid-City,29.9742,-90.09809,Private room,263,7,26,2020-01-04,0.29,8,306
561878,Bywater Victorian Double 17STR-09907,2762811,Carin,,St. Claude,29.96754,-90.04415,Entire home/apt,120,2,356,2020-03-09,3.69,1,283
586434,"Lovely Landmark, Great Monthly Rates!",2852373,Shannon,,Central City,29.93219,-90.08506,Entire home/apt,175,30,105,2020-04-10,1.12,4,252
596410,"Luxury Home, Excellent Location",2948651,Brita,,Lower Garden District,29.93413,-90.07459,Entire home/apt,380,30,78,2019-11-24,0.87,1,81
596455,Bohemian Bywater Cottage,518748,Rachel,,St. Claude,29.96502,-90.04235,Entire home/apt,125,30,42,2020-01-04,0.45,1,89
619368,Elegantly Decayed  Creole Mansion,3068956,Will And Mao,,Treme - Lafitte,29.96841,-90.07565,Entire home/apt,385,3,133,2020-03-22,1.45,2,251
628308,Stay in a Magical Art House,988686,Jay And Jami,,St. Claude,29.96602,-90.04202,Private room,60,1,172,2020-03-09,2.60,1,364
629282,Avenue Style II; Great Monthly rates!,2852373,Shannon,,Leonidas,29.95832,-90.11946,Entire home/apt,161,30,73,2020-03-15,0.79,4,243
634192,Avenue Style - Great Monthly rates!,2852373,Shannon,,Leonidas,29.95713,-90.11992,Entire home/apt,150,30,54,2020-03-20,0.58,4,364
648129,Beautiful Efficiency Apartment,2383859,Brian,,City Park,29.98205,-90.09334,Entire home/apt,83,3,117,2020-02-24,1.25,1,0
665259,Quiet Stroll to the Quarter #1,1451330,Leron And Dennis,,St. Roch,29.9774,-90.0531,Private room,69,2,189,2020-03-15,2.02,2,179
665334,Quiet Stroll to the Quarter #2,1451330,Leron And Dennis,,St. Roch,29.97547,-90.05168,Private room,69,2,243,2020-03-19,2.57,2,254
684584,Ride the Streetcar to the French Quarter!,2176992,Erin,,Mid-City,29.96718,-90.09613,Private room,99,1,615,2020-03-15,6.52,1,352
699012,Private room and balcony in house with pool,3583944,Barry,,Fairgrounds,29.98003,-90.07949,Private room,65,2,148,2019-11-01,1.59,1,8
701364,Sky Loft Bywater-Marigny - GREAT LOCATION!!,2671376,Ruby Dee,,St. Claude,29.97022,-90.04966,Entire home/apt,79,3,227,2020-02-23,2.46,5,89
705776,The Okra Inn Master: On Canal Streetcar Line,2707644,Lindsay,,Mid-City,29.97393,-90.0996,Private room,49,1,218,2020-03-09,2.34,8,19
705854,The Okra Inn's Balcony Room: On Canal Streetcar,2707644,Lindsay,,Mid-City,29.97598,-90.09843,Private room,75,1,232,2020-03-22,2.49,8,19
718256,"Rumahku De New Orleans
lic#17STR (Phone number hidden by Airbnb)",1340014,Susanna,,Fillmore,30.00799,-90.08108,Entire home/apt,60,3,289,2020-03-16,3.27,2,267
728203,Cozy Retreat near French Quarter (lega),3776336,Michelle,,Marigny,29.96566,-90.05553,Private room,115,3,183,2020-03-17,1.97,1,163
737235,Huckabuck Village in Historic Treme,3849334,Liberty,,Treme - Lafitte,29.96942,-90.07425,Private room,123,2,191,2020-03-11,2.11,1,363
755827,Near the river in the safe and historic Bywater,3978674,Carmen,,Bywater,29.96259,-90.03407,Entire home/apt,95,3,458,2020-03-15,4.95,1,147
760661,The Cristo,2156820,J,,Broadmoor,29.94669,-90.09965,Entire home/apt,155,2,156,2020-03-15,1.74,5,94
780112,Large Apt Bayou St John/City Park 3 miles to Dome,3233663,Julie,,Bayou St. John,29.97519,-90.08348,Entire home/apt,400,30,94,2020-03-09,1.06,1,137
786938,Majestic 5 bedroom mansion close to the FQ,978875,Gianna,,Treme - Lafitte,29.97411,-90.07688,Entire home/apt,550,3,91,2020-03-17,1.02,1,353
790082,GUEST WING BY THE RIVER ~2 Q Bedrooms,4163388,N & L,,Holy Cross,29.95852,-90.02569,Entire home/apt,85,5,99,2020-02-28,1.11,2,90
810413,City Cove:   Great Monthly Rates!,2852373,Shannon,,Central City,29.93272,-90.08481,Entire home/apt,150,30,42,2020-05-14,0.70,4,284
812536,"Garden District, DT Views, Comfort",4271460,Christian,,Central City,29.93335,-90.08363,Entire home/apt,195,3,35,2020-02-26,0.39,6,91
812675,Mardi Gras Balcony Views in Historic Garden District,4271460,Christian,,Central City,29.93505,-90.08166,Entire home/apt,260,3,59,2020-03-10,0.65,6,90
812814,"Walk to St Charles, private deck",4271460,Christian,,Central City,29.9346,-90.08072,Entire home/apt,135,3,32,2020-03-15,0.35,6,90
845309,Fab Frenchmen Maison on the Park,4413148,Deborah,,Marigny,29.96556,-90.05917,Entire home/apt,475,4,170,2020-03-29,1.90,1,341
851999,Fab Apt with Perfect Park Porch,4448274,Carolee,,Leonidas,29.95563,-90.12238,Entire home/apt,125,31,100,2020-02-26,1.12,1,78
854997,Historic Marigny Triangle Apartment,176809,Amy,,Marigny,29.96529,-90.05938,Entire home/apt,199,30,154,2020-02-26,1.72,1,179
866070,NOLA house 3 blocks from streetcar,2488332,Caitlin,,East Carrollton,29.94984,-90.12466,Entire home/apt,110,30,80,2019-12-07,0.89,1,258
870836,Privacy and Luxury,776684,Leslie,,Irish Channel,29.92252,-90.08411,Entire home/apt,680,4,54,2020-06-08,0.79,3,349
872905,"City Park, Mid City, Safe area near Streetcar Stop",4606010,Monica,,City Park,29.98015,-90.09633,Entire home/apt,45,30,56,2019-05-22,0.63,1,0
872916,QUIET N SAFE FERRY TO QUARTER,936476,Andrew,,Algiers Point,29.95341,-90.05175,Entire home/apt,300,30,12,2017-10-20,0.13,2,0
873413,Mansion in the Garden District,4271460,Christian,,Central City,29.93505,-90.08166,Entire home/apt,1200,4,64,2019-12-23,0.72,6,337
875376,Lower Garden Condo (Under 1 mile to Conv Center),2463111,David And Jennifer,,Lower Garden District,29.93687,-90.07025,Entire home/apt,149,2,93,2020-02-10,1.04,1,0
880981,New Orleans Spacious Apt. Sleeps 6 On Canal Street,4660356,Maria Poole,,Mid-City,29.9712,-90.09507,Entire home/apt,125,2,203,2020-03-01,2.27,1,351
882473,Historic Apt in Magical Marigny,4669579,Mary,,Marigny,29.96847,-90.05071,Entire home/apt,195,3,131,2020-03-17,1.46,1,340
885010,private getaway near french quarter,4688828,Cleotis,,St. Claude,29.97087,-90.04915,Entire home/apt,75,30,115,2017-07-02,1.28,1,0
885246,HUGE Historic Warehouse District Condo,4690952,Ashley,,Central Business District,29.94374,-90.07241,Entire home/apt,350,3,10,2018-10-11,0.15,1,180
886306,Mandolin / 40%Off Fall  5BR/2.5BA/ Sleeps 12 !,4605202,Wayne,,Fillmore,30.00213,-90.08008,Entire home/apt,252,2,101,2020-02-25,1.13,5,339
886629,Luxurious King Suite,1284179,Karen,,Fairgrounds,29.98269,-90.07694,Private room,115,2,82,2020-02-25,0.95,2,85
887361,Mid-City- Newly Renovated Efficiency!,4705434,Andi & Joe,,City Park,29.98086,-90.09198,Entire home/apt,90,30,90,2019-04-01,1.01,1,0
887696,The Blue Heart,4707637,Andreas,,Leonidas,29.95043,-90.12784,Entire home/apt,100,32,68,2018-11-25,0.82,3,220
890508,Magazine St. Charm - Safe Area,4728090,Roberto,,Uptown,29.92119,-90.10825,Entire home/apt,299,3,28,2019-05-27,0.36,1,361
891764,Retro Cottage near Bayou/ Jazz Fest,897324,Renee,,Fairgrounds,29.98212,-90.08403,Entire home/apt,36,30,66,2020-01-01,0.75,1,27
893735,Creole Guest Suite Garden Oasis,849760,Meg,,Touro,29.92557,-90.09092,Entire home/apt,200,2,31,2020-03-15,0.66,1,0
894371,"Marigny Oak House by French Quarter, Free Bikes",4761426,Joseph,,Seventh Ward,29.96777,-90.06305,Entire home/apt,129,2,361,2020-06-04,4.22,5,157
895626,"Walk to Tulane, The Purple Room of the Treehouse",4772370,Laurie,,Audubon,29.93823,-90.11176,Private room,75,1,202,2020-05-31,2.26,3,243
896188,"Artist, LGBTQ, pet friendly, NOLA!",660021,Holis,,Mid-City,29.97287,-90.10973,Entire home/apt,75,2,137,2020-02-27,1.53,2,180
896343,Covid Ready: Beautiful Audubon Two Bedroom Suite.,4778949,Rob,,West Riverside,29.92267,-90.12309,Entire home/apt,289,2,20,2020-02-25,0.25,3,355
896501,Covid Ready: Amazing 2 Bedroom UPTOWN AUDUBON PARK,4778949,Rob,,Audubon,29.92378,-90.12324,Entire home/apt,249,30,22,2019-12-20,0.27,3,365
896709,Modern Home Near French Quarter,4782391,Marc,,Treme - Lafitte,29.97426,-90.07729,Entire home/apt,249,30,50,2020-02-23,0.56,1,364
898208,Lower Garden District Apartment,4792572,Lucas & Audrey,,St. Thomas Dev,29.92709,-90.0742,Entire home/apt,99,3,138,2020-03-01,1.54,1,90
898679,Cozy and Eclectic in the Bywater,4796519,Marie & Raphael,,St. Claude,29.96788,-90.03747,Entire home/apt,115,2,109,2020-03-18,1.24,1,86
898685,3 blocks from the St. Charles streetcar!,4796527,Jackson,,Central City,29.93473,-90.082,Entire home/apt,60,3,338,2020-03-15,3.81,3,112
898772,Heart of Bywater 3 bedroom Guest House,66817,Shawn,,St. Claude,29.96488,-90.0423,Entire home/apt,125,2,153,2020-03-08,1.71,1,353
899985,"Airy, Spacious, Close to the Action",4805053,Anita And Amasa,,Seventh Ward,29.97118,-90.05928,Entire home/apt,105,3,183,2020-02-29,2.05,1,0
900130,Uptown nola-close to parades & universities,4806326,Joey,,Uptown,29.93122,-90.10889,Entire home/apt,159,3,83,2020-03-10,1.20,5,362
900210,val blu,4806326,Joey,,Freret,29.9363,-90.1097,Entire home/apt,99,30,13,2016-05-15,0.20,5,280
900337,2 Bedroom Suite in Uptown New Orleans,4807949,Judith,,Uptown,29.92051,-90.10712,Entire home/apt,250,2,16,2020-02-02,0.18,1,175
900743,Renovated Marigny Historic House on Streetcar Line,1744853,Joel,,Marigny,29.96811,-90.06044,Entire home/apt,350,3,112,2020-03-13,1.29,1,120
901827,Lower Garden District 2 bdrm apt. 17STR-04155,4807748,Malvern,,Central City,29.93668,-90.07614,Entire home/apt,170,2,270,2020-03-15,3.02,1,255
901876,Walk to Tulane -Bright Sunny Room of the Treehouse,4772370,Laurie,,Audubon,29.93823,-90.11151,Private room,70,1,203,2020-03-17,2.28,3,353
904440,CLOSE TO DOWNTOWN/UPTOWN 3BR House,4837716,Minh & Diane,,Central City,29.93663,-90.08295,Entire home/apt,139,2,50,2020-02-23,0.66,1,76
904990,"Gem Condo, Soul of Arts District",4841202,Matilde,,Central Business District,29.94469,-90.06964,Entire home/apt,50,120,8,2019-12-22,0.10,6,221
905897,"Private Upper Suite, Walk to Bourbon FQ Armstrong",4847397,Jeb And Scott,,Treme - Lafitte,29.96642,-90.06939,Entire home/apt,150,3,267,2020-03-18,3.02,2,178
905957,Enchanting Guest Suite on Magazine Street,4848052,Jordan And Justin,,Lower Garden District,29.92808,-90.07791,Private room,74,2,51,2020-03-03,1.27,1,111
906027,"CONVENTION  CENTER, HISTORICAL 1831",4848693,Art,,Lower Garden District,29.93366,-90.06679,Entire home/apt,195,30,139,2020-02-27,1.56,2,315
906101,Loft Bywtr-Marigny GR8T LOCATION-2 People,2671376,Ruby Dee,,St. Claude,29.97008,-90.04925,Entire home/apt,75,3,219,2020-03-10,2.45,5,89
907168,Charming Uptown NOLA Apartment,4795909,Pat,,Uptown,29.92991,-90.10608,Entire home/apt,150,30,42,2018-08-22,0.48,1,180
908231,Spacious Broadmoor Townhome- Central to Everything,4866349,Dawn And Gino,,Broadmoor,29.95383,-90.10561,Entire home/apt,275,3,45,2020-03-16,0.83,1,337
910912,Bayou St John Historic Home,4887507,Roxanne And Tim,,Bayou St. John,29.97924,-90.08387,Entire home/apt,300,2,67,2020-03-08,0.97,2,339
912681,Sunny & Airy Marigny / Bywater gem w/balcony!,4896043,Bekah And Brian,,Bywater,29.9686,-90.04871,Entire home/apt,99,3,336,2020-03-15,3.79,1,42
912988,COZY  TWO BEDROOM HOUSE,4899885,Greg,,Broadmoor,29.94688,-90.1005,Entire home/apt,85,30,249,2019-11-29,2.79,1,30
913112,Private Apt Next to Coffee Shop 18STR-18063,4900518,Lauren,,Bywater,29.96628,-90.03171,Entire home/apt,100,2,298,2020-03-15,3.76,1,13
914407,Parks-Bowman Mansion: The Red Room,4795675,Adrienne,,Garden District,29.92912,-90.08347,Private room,110,1,440,2020-03-18,4.98,3,353
914581,Parks-Bowman Mansion: The Haunted Bedroom,4795675,Adrienne,,Garden District,29.92963,-90.08424,Private room,115,1,378,2020-03-04,4.27,3,357
914617,Parks-Bowman Mansion: The Library,4795675,Adrienne,,Garden District,29.92737,-90.08222,Private room,120,1,521,2020-03-20,5.83,3,288
918511,Convenient  Mid City Apartment,4931906,Todd & Kristi,,City Park,29.98159,-90.09059,Entire home/apt,135,30,213,2020-03-16,2.38,1,365
918547,The Butterfly Farm - an urban homestead,4707637,Andreas,,Leonidas,29.9522,-90.12756,Entire home/apt,150,2,12,2019-05-05,0.16,3,220
921154,Marigny  Music Courtyard & Pool! #20STR-02763,4951914,Robert,,Marigny,29.96752,-90.05142,Entire home/apt,164,2,143,2020-06-06,3.17,3,346
931412,Historic Carriage House  Great for medical staff,4993714,Mimsie,,Irish Channel,29.91894,-90.08444,Entire home/apt,75,1,156,2020-03-16,2.31,1,37
936112,Fleur De Lis Mansion Spa Pool   Bed & break205241,4981655,Jim,,Lower Garden District,29.9386,-90.06863,Entire home/apt,850,3,45,2020-03-15,0.53,16,250
937424,CONVENTION  CENTER/ GREEK REVIVAL,4848693,Art,,Lower Garden District,29.93171,-90.06568,Entire home/apt,175,30,124,2020-02-26,1.40,2,337
938165,Amazing Elegant Estate 40% Off 5BR/4BA Sleeps 14,4605202,Wayne,,Fairgrounds,29.97822,-90.08017,Entire home/apt,629,3,155,2020-01-20,1.79,5,322
938262,"Elegant Uptown New Orleans, near Universities",5067495,Sarah Hansel,,Audubon,29.93473,-90.11704,Private room,114,30,6,2018-07-22,0.23,1,0
944351,"Red Room,Free Breakfast/Wine/ Pool/Pet/Hot Tub",4981655,Jim,,Lower Garden District,29.93846,-90.06831,Hotel room,123,2,124,2020-06-02,1.43,16,46
945787,"White Room,Free Breakfast/Wine/ Pool/Pet/Hot Tub",4981655,Jim,,Lower Garden District,29.93846,-90.06831,Private room,159,2,144,2020-06-02,1.63,16,0
945961,"Hollywood, FreeBreakfast/Wine/Pool/Pet/Hot Tub",4981655,Jim,,Lower Garden District,29.93846,-90.06831,Hotel room,129,2,106,2020-06-03,1.20,16,0
945986,"Jazz Room, Free Breakfast/Wine/Hot Tub/Pool/Pet",4981655,Jim,,Lower Garden District,29.93846,-90.06831,Hotel room,149,2,117,2020-06-03,1.91,16,50
947400,Cozy One Bedroom NOLA Apartment,5134411,Jessica,,Lower Garden District,29.93171,-90.06866,Entire home/apt,100,1,444,2020-03-15,5.02,1,339
956635,"New Orleans Rental, Esplanade Ridge",5199957,Fred And Renee,,Fairgrounds,29.98128,-90.08497,Entire home/apt,100,2,92,2020-03-17,1.17,1,272
959230,Blue spot,2156820,J,,Broadmoor,29.94641,-90.0999,Private room,50,2,244,2020-03-18,2.85,5,90
959286,Yellow Spot,2156820,J,,Broadmoor,29.94617,-90.10069,Private room,50,2,199,2020-05-04,2.35,5,90
959307,Green Spot,2156820,J,,Broadmoor,29.94679,-90.10057,Private room,50,2,206,2020-03-08,2.44,5,90
967567,Treme Creole Cottage,5278748,Lolis,,Treme - Lafitte,29.96553,-90.06815,Entire home/apt,150,2,313,2020-03-15,3.56,1,176
969714,The New Orleans Sweeeet Retreat,5154893,Leila,,Holy Cross,29.9566,-90.00729,Entire home/apt,299,3,1,2020-02-26,0.29,3,89
973432,Lower Garden District Condo,5323302,Melissa,,Central City,29.9391,-90.07345,Entire home/apt,273,2,155,2020-03-20,1.78,1,171
973734,"Sweeeet Retreat's ""Not 2 Shabby"" Rm",5154893,Leila,,Holy Cross,29.95706,-90.00717,Private room,209,3,1,2013-03-25,0.01,3,90
984827,"Fleur De Lis Suite,Free Breakfast/Wine /Pool/Pet",4981655,Jim,,Lower Garden District,29.93761,-90.06711,Hotel room,169,2,111,2020-06-07,1.38,16,45
984836,Champagne Room Free Breakfast/Wine/Pool/Pet/HotTub,4981655,Jim,,Lower Garden District,29.93837,-90.06861,Hotel room,56,2,50,2020-05-01,0.74,16,47
995213,Legal Rental : Elegant Lower Garden District Home,5465617,D-M,,Lower Garden District,29.93822,-90.07197,Entire home/apt,450,2,101,2020-03-15,1.16,1,365
997365,Big Easy Condo(close to the action),5480237,Big Easy Management,,Treme - Lafitte,29.96508,-90.06585,Entire home/apt,200,1,242,2020-03-09,2.77,4,180
1011019,Mid City Apartment with Pool Access,2355432,Danielle,,Mid-City,29.96893,-90.10017,Entire home/apt,150,30,64,2018-07-09,0.74,1,365
1016337,Fun Studio steps to French Quarter!,929283,Warren,,Marigny,29.96672,-90.06156,Entire home/apt,115,4,270,2020-03-09,3.10,1,82
1018723,Vibrant TREMÈ Jazz Shotgun/5 min FQ/Streetcar Walk,5607947,Jenna,,Treme - Lafitte,29.96619,-90.06769,Entire home/apt,99,2,204,2020-03-09,2.36,1,14
1021784,Charming House with Movie Room,5555764,Chris,,Fillmore,30.01087,-90.07237,Entire home/apt,350,2,66,2020-03-15,0.83,3,365
1022169,Festive Creole Cottage-Fete' NOLA- Happy Holidays!,5627272,Lori,,Fairgrounds,29.97978,-90.08132,Private room,69,2,118,2019-11-19,1.37,1,90
1026108,4 Bedroom/3 Bath House in Treme. Pool and Parking,5649317,Scott,,Seventh Ward,29.96987,-90.06413,Entire home/apt,300,3,177,2020-03-15,2.05,2,301
1042528,Quiet Clean Bayou St. John Studio,5739566,Brooke And Eliot,,Bayou St. John,29.97655,-90.08702,Entire home/apt,94,2,277,2020-03-08,3.20,1,89
1044854,"Cozy, Comfy & Convenient Uptown/Carrollton",5751780,Debi,,Leonidas,29.95801,-90.1195,Entire home/apt,105,2,86,2020-02-16,1.03,1,335
1048233,Musical & cultural extravaganza!,5770796,Sylvia,,Marigny,29.96407,-90.05789,Entire home/apt,125,2,194,2020-03-15,2.25,2,145
1049100,Fun 1 Bedroom Apartment in 7th Ward 19STR-03189,196172,Ann Marie,,Seventh Ward,29.9799,-90.07396,Entire home/apt,65,2,333,2020-03-31,3.81,1,209
1056897,$95 per Night in January 2018! - New Year Special!,5821538,Georgia,,Lower Garden District,29.93623,-90.07184,Private room,109,30,205,2020-03-08,2.52,2,363
1065034,Hotel Storyville -A New Orleans Inn,5860857,Barbara,,Seventh Ward,29.96751,-90.0655,Entire home/apt,99,2,67,2020-02-16,1.74,9,90
1073455,Native New Orleans. Bywater near Crescent park.,5904943,Roger And Rico,,Bywater,29.95913,-90.04546,Entire home/apt,80,30,69,2020-02-24,0.80,1,365
1076021,Huge 2 Bdrm - Conveniently Located,5920100,Stacy,,Marlyville - Fontainbleau,29.95652,-90.1164,Entire home/apt,100,3,173,2020-03-08,2.09,1,358
1082298,Cozy Clean Safe 3Bdr/2Bth,5951318,Dr. Therese,,St.  Anthony,30.0226,-90.06739,Entire home/apt,215,30,60,2020-04-05,1.04,2,363
1090199,Creole Cottage in historic Treme Room #4,226422,Rick & Avery,,Seventh Ward,29.97193,-90.07077,Private room,85,2,428,2020-05-28,5.08,2,33
